chanterelle_09_jpg.rf.0b823b3c688a7374175d324fda657a2e.jpg,0,0,231,144,chanterelle
chanterelle_09_jpg.rf.0b823b3c688a7374175d324fda657a2e.jpg,232,0,334,152,chanterelle
chanterelle_09_jpg.rf.0b823b3c688a7374175d324fda657a2e.jpg,0,153,202,415,CoW
chanterelle_09_jpg.rf.0b823b3c688a7374175d324fda657a2e.jpg,232,153,405,415,chanterelle
chicken01_jpg.rf.012c6d9551ccac924aa749bf9197a7c4.jpg,0,95,184,165,CoW
chicken01_jpg.rf.012c6d9551ccac924aa749bf9197a7c4.jpg,232,0,415,165,CoW
chicken01_jpg.rf.012c6d9551ccac924aa749bf9197a7c4.jpg,0,193,141,385,chanterelle
chicken01_jpg.rf.012c6d9551ccac924aa749bf9197a7c4.jpg,275,205,415,415,CoW
chanterelle-mushrooms-1-1_png_jpg.rf.048734ab8bf62f4bee8af33b52db0384.jpg,0,0,186,177,chanterelle
chanterelle-mushrooms-1-1_png_jpg.rf.048734ab8bf62f4bee8af33b52db0384.jpg,187,0,415,177,CoW
chanterelle-mushrooms-1-1_png_jpg.rf.048734ab8bf62f4bee8af33b52db0384.jpg,0,178,186,415,CoW
chanterelle-mushrooms-1-1_png_jpg.rf.048734ab8bf62f4bee8af33b52db0384.jpg,234,253,415,415,CoW
chanterelle-mushrooms-1-1_png_jpg.rf.044a8aa6a39f4df01507f0e46e94e29a.jpg,0,0,227,194,chanterelle
chanterelle-mushrooms-1-1_png_jpg.rf.044a8aa6a39f4df01507f0e46e94e29a.jpg,228,0,415,194,CoW
chanterelle-mushrooms-1-1_png_jpg.rf.044a8aa6a39f4df01507f0e46e94e29a.jpg,0,313,101,415,chanterelle
chanterelle-mushrooms-1-1_png_jpg.rf.044a8aa6a39f4df01507f0e46e94e29a.jpg,68,294,227,415,chanterelle
chanterelle-mushrooms-1-1_png_jpg.rf.044a8aa6a39f4df01507f0e46e94e29a.jpg,228,225,415,415,CoW
chicken04_jpg.rf.0e59be7d3c0d658b443d38d38d2ee1d3.jpg,0,0,247,171,CoW
chicken04_jpg.rf.0e59be7d3c0d658b443d38d38d2ee1d3.jpg,287,0,415,248,chanterelle
chicken04_jpg.rf.0e59be7d3c0d658b443d38d38d2ee1d3.jpg,0,249,231,344,CoW
chicken04_jpg.rf.0e59be7d3c0d658b443d38d38d2ee1d3.jpg,287,249,415,415,chanterelle
chanterelle_07_jpg.rf.0dac5753a4c5a75fd9c2a897e275bb62.jpg,0,0,190,190,chanterelle
chanterelle_07_jpg.rf.0dac5753a4c5a75fd9c2a897e275bb62.jpg,191,55,266,190,chanterelle
chanterelle_07_jpg.rf.0dac5753a4c5a75fd9c2a897e275bb62.jpg,214,0,415,190,chanterelle
chanterelle_07_jpg.rf.0dac5753a4c5a75fd9c2a897e275bb62.jpg,0,261,48,415,chanterelle
chanterelle_07_jpg.rf.0dac5753a4c5a75fd9c2a897e275bb62.jpg,0,247,138,415,chanterelle
chanterelle_07_jpg.rf.0dac5753a4c5a75fd9c2a897e275bb62.jpg,90,254,190,415,chanterelle
chanterelle_07_jpg.rf.0dac5753a4c5a75fd9c2a897e275bb62.jpg,191,213,291,415,chanterelle
chanterelle_07_jpg.rf.0dac5753a4c5a75fd9c2a897e275bb62.jpg,228,199,381,415,chanterelle
chanterelle_07_jpg.rf.0dac5753a4c5a75fd9c2a897e275bb62.jpg,333,206,415,415,chanterelle
chanterelle_04_jpg.rf.17d0cc44aaef1b4b3e917a94faf3fd8f.jpg,96,133,236,319,chanterelle
chanterelle_04_jpg.rf.17d0cc44aaef1b4b3e917a94faf3fd8f.jpg,325,90,415,319,CoW
chanterelle_04_jpg.rf.17d0cc44aaef1b4b3e917a94faf3fd8f.jpg,0,320,55,415,chanterelle
chanterelle_04_jpg.rf.17d0cc44aaef1b4b3e917a94faf3fd8f.jpg,39,320,236,415,chanterelle
chanterelle_04_jpg.rf.17d0cc44aaef1b4b3e917a94faf3fd8f.jpg,237,320,415,415,CoW
chicken05_jpg.rf.19926d3462832da6bed163b71a94d3a2.jpg,33,0,211,248,CoW
chicken05_jpg.rf.19926d3462832da6bed163b71a94d3a2.jpg,212,5,415,248,CoW
chicken05_jpg.rf.19926d3462832da6bed163b71a94d3a2.jpg,0,249,211,415,CoW
chicken05_jpg.rf.19926d3462832da6bed163b71a94d3a2.jpg,252,249,415,402,chanterelle
chanterelle_03_jpg.rf.19d0433ad89952e3182b8355b4e31480.jpg,0,121,112,219,chanterelle
chanterelle_03_jpg.rf.19d0433ad89952e3182b8355b4e31480.jpg,32,51,207,219,chanterelle
chanterelle_03_jpg.rf.19d0433ad89952e3182b8355b4e31480.jpg,208,0,317,219,chanterelle
chanterelle_03_jpg.rf.19d0433ad89952e3182b8355b4e31480.jpg,242,0,415,219,chanterelle
chanterelle_03_jpg.rf.19d0433ad89952e3182b8355b4e31480.jpg,32,220,207,415,CoW
chanterelle_03_jpg.rf.19d0433ad89952e3182b8355b4e31480.jpg,217,338,415,415,chanterelle
chanterelle_03_jpg.rf.19d0433ad89952e3182b8355b4e31480.jpg,208,299,327,415,chanterelle
chicken09_jpg.rf.03f8dc8b14279c633f88115b254c4d4b.jpg,217,74,294,136,CoW
chicken09_jpg.rf.03f8dc8b14279c633f88115b254c4d4b.jpg,0,0,294,86,CoW
chicken09_jpg.rf.03f8dc8b14279c633f88115b254c4d4b.jpg,295,0,415,136,chanterelle
chicken09_jpg.rf.03f8dc8b14279c633f88115b254c4d4b.jpg,0,213,123,415,chanterelle
chicken09_jpg.rf.03f8dc8b14279c633f88115b254c4d4b.jpg,79,137,294,415,chanterelle
chanterelle_05_jpg.rf.1c1890aa1632c21f0029a8aa85ba6f15.jpg,0,0,94,190,chanterelle
chanterelle_05_jpg.rf.1c1890aa1632c21f0029a8aa85ba6f15.jpg,0,0,223,190,chanterelle
chanterelle_05_jpg.rf.1c1890aa1632c21f0029a8aa85ba6f15.jpg,224,3,298,190,chanterelle
chanterelle_05_jpg.rf.1c1890aa1632c21f0029a8aa85ba6f15.jpg,224,18,415,190,chanterelle
chanterelle_05_jpg.rf.1c1890aa1632c21f0029a8aa85ba6f15.jpg,0,191,134,394,chanterelle
chanterelle_05_jpg.rf.1c1890aa1632c21f0029a8aa85ba6f15.jpg,53,191,223,415,chanterelle
chanterelle_05_jpg.rf.1c1890aa1632c21f0029a8aa85ba6f15.jpg,224,191,415,415,chanterelle
chicken02_jpg.rf.232edb5b02783002af2d667b24ca1a4d.jpg,59,0,277,148,CoW
chicken02_jpg.rf.232edb5b02783002af2d667b24ca1a4d.jpg,296,0,415,130,CoW
chicken02_jpg.rf.232edb5b02783002af2d667b24ca1a4d.jpg,0,149,123,415,chanterelle
chicken02_jpg.rf.232edb5b02783002af2d667b24ca1a4d.jpg,27,149,277,415,chanterelle
chicken02_jpg.rf.232edb5b02783002af2d667b24ca1a4d.jpg,278,149,415,415,chanterelle
chicken02_jpg.rf.232edb5b02783002af2d667b24ca1a4d.jpg,278,149,415,415,chanterelle
chicken08_jpg.rf.159bd06965c25de49f1baf629746f272.jpg,0,0,236,127,CoW
chicken08_jpg.rf.159bd06965c25de49f1baf629746f272.jpg,353,0,415,127,chanterelle
chicken08_jpg.rf.159bd06965c25de49f1baf629746f272.jpg,237,0,339,80,chanterelle
chicken08_jpg.rf.159bd06965c25de49f1baf629746f272.jpg,285,0,405,62,chanterelle
chicken08_jpg.rf.159bd06965c25de49f1baf629746f272.jpg,237,0,337,93,chanterelle
chicken08_jpg.rf.159bd06965c25de49f1baf629746f272.jpg,0,185,113,400,chanterelle
chicken08_jpg.rf.159bd06965c25de49f1baf629746f272.jpg,37,178,199,411,chanterelle
chicken08_jpg.rf.159bd06965c25de49f1baf629746f272.jpg,131,192,236,415,chanterelle
chicken08_jpg.rf.159bd06965c25de49f1baf629746f272.jpg,237,128,415,415,CoW
chanterelle_07_jpg.rf.115c7c089bea3297bccb11d6c9b6bdab.jpg,0,0,186,123,chanterelle
chanterelle_07_jpg.rf.115c7c089bea3297bccb11d6c9b6bdab.jpg,187,0,288,123,chanterelle
chanterelle_07_jpg.rf.115c7c089bea3297bccb11d6c9b6bdab.jpg,194,0,415,123,chanterelle
chanterelle_07_jpg.rf.115c7c089bea3297bccb11d6c9b6bdab.jpg,0,124,186,415,chanterelle
chanterelle_07_jpg.rf.115c7c089bea3297bccb11d6c9b6bdab.jpg,233,154,415,407,chanterelle
chanterelle_07_jpg.rf.115c7c089bea3297bccb11d6c9b6bdab.jpg,187,149,309,342,chanterelle
chanterelle_07_jpg.rf.115c7c089bea3297bccb11d6c9b6bdab.jpg,187,218,280,374,chanterelle
chanterelle_07_jpg.rf.115c7c089bea3297bccb11d6c9b6bdab.jpg,187,275,230,415,chanterelle
chanterelle_11_jpeg_jpg.rf.1f32e7a186556eae6cf6e041e8d9efaf.jpg,39,106,193,248,chanterelle
chanterelle_11_jpeg_jpg.rf.1f32e7a186556eae6cf6e041e8d9efaf.jpg,0,83,91,248,chanterelle
chanterelle_11_jpeg_jpg.rf.1f32e7a186556eae6cf6e041e8d9efaf.jpg,0,147,56,248,chanterelle
chanterelle_11_jpeg_jpg.rf.1f32e7a186556eae6cf6e041e8d9efaf.jpg,208,0,415,237,CoW
chanterelle_11_jpeg_jpg.rf.1f32e7a186556eae6cf6e041e8d9efaf.jpg,0,249,193,415,chanterelle
chanterelle_11_jpeg_jpg.rf.1f32e7a186556eae6cf6e041e8d9efaf.jpg,208,272,407,415,chanterelle
chanterelle_02_jpg.rf.1224f19cfa0de028a76f942653fe5ee6.jpg,0,109,122,227,chanterelle
chanterelle_02_jpg.rf.1224f19cfa0de028a76f942653fe5ee6.jpg,141,25,286,227,chanterelle
chanterelle_02_jpg.rf.1224f19cfa0de028a76f942653fe5ee6.jpg,207,0,415,227,chanterelle
chanterelle_02_jpg.rf.1224f19cfa0de028a76f942653fe5ee6.jpg,0,228,68,415,chanterelle
chanterelle_02_jpg.rf.1224f19cfa0de028a76f942653fe5ee6.jpg,0,228,140,415,chanterelle
chanterelle_02_jpg.rf.1224f19cfa0de028a76f942653fe5ee6.jpg,141,228,352,415,chanterelle
chanterelle_02_jpg.rf.1224f19cfa0de028a76f942653fe5ee6.jpg,179,228,415,415,chanterelle
chicken02_jpg.rf.22ab928e6f7084df0fe1a2fad73a6f85.jpg,0,0,206,211,CoW
chicken02_jpg.rf.22ab928e6f7084df0fe1a2fad73a6f85.jpg,216,0,415,244,chanterelle
chicken02_jpg.rf.22ab928e6f7084df0fe1a2fad73a6f85.jpg,0,245,97,412,chanterelle
chicken02_jpg.rf.22ab928e6f7084df0fe1a2fad73a6f85.jpg,0,245,215,415,chanterelle
chicken02_jpg.rf.22ab928e6f7084df0fe1a2fad73a6f85.jpg,216,245,415,415,CoW
chicken04_jpg.rf.1bf97cb3a439c934491ccf3855d9ef3a.jpg,0,0,182,175,CoW
chicken04_jpg.rf.1bf97cb3a439c934491ccf3855d9ef3a.jpg,283,92,415,186,chanterelle
chicken04_jpg.rf.1bf97cb3a439c934491ccf3855d9ef3a.jpg,216,93,368,186,chanterelle
chicken04_jpg.rf.1bf97cb3a439c934491ccf3855d9ef3a.jpg,0,187,125,415,chanterelle
chicken04_jpg.rf.1bf97cb3a439c934491ccf3855d9ef3a.jpg,28,187,182,389,chanterelle
chicken04_jpg.rf.1bf97cb3a439c934491ccf3855d9ef3a.jpg,183,187,415,415,chanterelle
chanterelle_07_jpg.rf.1a711c964e26e32a37eac0d121527436.jpg,0,0,252,202,chanterelle
chanterelle_07_jpg.rf.1a711c964e26e32a37eac0d121527436.jpg,253,131,369,202,chanterelle
chanterelle_07_jpg.rf.1a711c964e26e32a37eac0d121527436.jpg,315,44,415,202,chanterelle
chanterelle_07_jpg.rf.1a711c964e26e32a37eac0d121527436.jpg,0,203,252,415,CoW
chanterelle_07_jpg.rf.1a711c964e26e32a37eac0d121527436.jpg,253,203,415,415,CoW
chanterelle_09_jpg.rf.11d844cfb912b73a0dad9b17a47b2b07.jpg,0,0,193,211,chanterelle
chanterelle_09_jpg.rf.11d844cfb912b73a0dad9b17a47b2b07.jpg,111,0,231,193,chanterelle
chanterelle_09_jpg.rf.11d844cfb912b73a0dad9b17a47b2b07.jpg,247,0,415,194,chanterelle
chanterelle_09_jpg.rf.11d844cfb912b73a0dad9b17a47b2b07.jpg,234,25,332,112,chanterelle
chanterelle_09_jpg.rf.11d844cfb912b73a0dad9b17a47b2b07.jpg,374,0,415,136,chanterelle
chanterelle_09_jpg.rf.11d844cfb912b73a0dad9b17a47b2b07.jpg,331,34,415,191,chanterelle
chanterelle_09_jpg.rf.11d844cfb912b73a0dad9b17a47b2b07.jpg,261,80,376,211,chanterelle
chanterelle_09_jpg.rf.11d844cfb912b73a0dad9b17a47b2b07.jpg,0,212,231,415,chanterelle
chanterelle_09_jpg.rf.11d844cfb912b73a0dad9b17a47b2b07.jpg,232,212,415,415,CoW
chicken05_jpg.rf.1e8ea2cc414eb4bed77f0fd0e954cbcb.jpg,31,0,261,209,CoW
chicken05_jpg.rf.1e8ea2cc414eb4bed77f0fd0e954cbcb.jpg,262,0,415,223,chanterelle
chicken05_jpg.rf.1e8ea2cc414eb4bed77f0fd0e954cbcb.jpg,0,224,261,415,chanterelle
chicken05_jpg.rf.1e8ea2cc414eb4bed77f0fd0e954cbcb.jpg,262,226,415,415,CoW
chanterelle_07_jpg.rf.244f0e590c828b407006dae7139b8038.jpg,0,0,248,211,chanterelle
chanterelle_07_jpg.rf.244f0e590c828b407006dae7139b8038.jpg,368,0,415,178,chanterelle
chanterelle_07_jpg.rf.244f0e590c828b407006dae7139b8038.jpg,249,17,416,211,chanterelle
chanterelle_07_jpg.rf.244f0e590c828b407006dae7139b8038.jpg,249,101,325,189,chanterelle
chanterelle_07_jpg.rf.244f0e590c828b407006dae7139b8038.jpg,364,50,415,209,chanterelle
chanterelle_07_jpg.rf.244f0e590c828b407006dae7139b8038.jpg,323,109,415,211,chanterelle
chanterelle_07_jpg.rf.244f0e590c828b407006dae7139b8038.jpg,255,154,370,211,chanterelle
chanterelle_07_jpg.rf.244f0e590c828b407006dae7139b8038.jpg,25,212,248,415,CoW
chanterelle_07_jpg.rf.244f0e590c828b407006dae7139b8038.jpg,249,212,415,331,CoW
chicken01_jpg.rf.23b6b760ec2de17b70454c82f0e89c63.jpg,0,25,198,215,CoW
chicken01_jpg.rf.23b6b760ec2de17b70454c82f0e89c63.jpg,199,0,379,215,chanterelle
chicken01_jpg.rf.23b6b760ec2de17b70454c82f0e89c63.jpg,0,216,198,391,chanterelle
chicken01_jpg.rf.23b6b760ec2de17b70454c82f0e89c63.jpg,199,216,415,415,chanterelle
chanterelle_02_jpg.rf.2ad688d29a088e3ad3d47671b3b3380b.jpg,4,111,140,161,chanterelle
chanterelle_02_jpg.rf.2ad688d29a088e3ad3d47671b3b3380b.jpg,199,19,303,161,chanterelle
chanterelle_02_jpg.rf.2ad688d29a088e3ad3d47671b3b3380b.jpg,199,0,415,161,chanterelle
chanterelle_02_jpg.rf.2ad688d29a088e3ad3d47671b3b3380b.jpg,0,162,165,355,CoW
chanterelle_02_jpg.rf.2ad688d29a088e3ad3d47671b3b3380b.jpg,199,162,411,415,chanterelle
chanterelle-mushrooms-1-1_png_jpg.rf.270d089e76668f0b9070b0dc9233797b.jpg,0,0,248,298,chanterelle
chanterelle-mushrooms-1-1_png_jpg.rf.270d089e76668f0b9070b0dc9233797b.jpg,249,0,409,263,chanterelle
chanterelle-mushrooms-1-1_png_jpg.rf.270d089e76668f0b9070b0dc9233797b.jpg,340,0,415,298,chanterelle
chanterelle-mushrooms-1-1_png_jpg.rf.270d089e76668f0b9070b0dc9233797b.jpg,0,299,248,415,chanterelle
chanterelle-mushrooms-1-1_png_jpg.rf.270d089e76668f0b9070b0dc9233797b.jpg,249,299,398,415,chanterelle
chanterelle-mushrooms-1-1_png_jpg.rf.270d089e76668f0b9070b0dc9233797b.jpg,329,299,415,415,chanterelle
chanterelle_10_jpg.rf.2adfbae33e34f1e123db0e050726f7dd.jpg,0,0,167,273,chanterelle
chanterelle_10_jpg.rf.2adfbae33e34f1e123db0e050726f7dd.jpg,58,22,219,273,chanterelle
chanterelle_10_jpg.rf.2adfbae33e34f1e123db0e050726f7dd.jpg,220,0,415,256,CoW
chanterelle_10_jpg.rf.2adfbae33e34f1e123db0e050726f7dd.jpg,0,274,140,415,chanterelle
chanterelle_10_jpg.rf.2adfbae33e34f1e123db0e050726f7dd.jpg,82,274,219,415,chanterelle
chanterelle_10_jpg.rf.2adfbae33e34f1e123db0e050726f7dd.jpg,220,354,369,415,chanterelle
chanterelle_04_jpg.rf.2a6262d463f8e2ecdd1995e215de5abd.jpg,0,113,170,211,chanterelle
chanterelle_04_jpg.rf.2a6262d463f8e2ecdd1995e215de5abd.jpg,212,0,381,211,chanterelle
chanterelle_04_jpg.rf.2a6262d463f8e2ecdd1995e215de5abd.jpg,311,0,415,211,chanterelle
chanterelle_04_jpg.rf.2a6262d463f8e2ecdd1995e215de5abd.jpg,149,212,211,376,chanterelle
chanterelle_04_jpg.rf.2a6262d463f8e2ecdd1995e215de5abd.jpg,16,212,167,415,chanterelle
chanterelle_04_jpg.rf.2a6262d463f8e2ecdd1995e215de5abd.jpg,0,289,86,368,chanterelle
chanterelle_04_jpg.rf.2a6262d463f8e2ecdd1995e215de5abd.jpg,137,254,211,406,chanterelle
chanterelle_04_jpg.rf.2a6262d463f8e2ecdd1995e215de5abd.jpg,90,308,187,415,chanterelle
chanterelle_04_jpg.rf.2a6262d463f8e2ecdd1995e215de5abd.jpg,16,345,120,415,chanterelle
chanterelle_04_jpg.rf.2a6262d463f8e2ecdd1995e215de5abd.jpg,212,212,411,415,chanterelle
chicken02_jpg.rf.171e96dba47d4bce4996dd302c5d8d61.jpg,0,0,196,111,CoW
chicken02_jpg.rf.171e96dba47d4bce4996dd302c5d8d61.jpg,241,0,366,111,CoW
chicken02_jpg.rf.171e96dba47d4bce4996dd302c5d8d61.jpg,0,112,240,415,chanterelle
chicken02_jpg.rf.171e96dba47d4bce4996dd302c5d8d61.jpg,360,158,415,415,chanterelle
chicken02_jpg.rf.171e96dba47d4bce4996dd302c5d8d61.jpg,290,158,415,364,chanterelle
chicken02_jpg.rf.171e96dba47d4bce4996dd302c5d8d61.jpg,241,201,348,415,chanterelle
chicken02_jpg.rf.171e96dba47d4bce4996dd302c5d8d61.jpg,289,231,415,397,chanterelle
chicken02_jpg.rf.171e96dba47d4bce4996dd302c5d8d61.jpg,250,293,369,415,chanterelle
chicken02_jpg.rf.171e96dba47d4bce4996dd302c5d8d61.jpg,241,342,303,415,chanterelle
